problem,capacity,weights_chr,values_chr,maxValue,ncapacity,corr,dev.w,dev.v,mean.w,mean.v,mean.ef,dev.ef,sum.ef,profit,nprofit,case_id,solution,runtime,solvetime,no_solutions,variables,propagators,propagations,nodes,failures,restarts,peak_depth,ncapacity_bin,nprofit_bin,region,propagations_cum_dist
211-0.41-0.61,83,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.4068627450980392,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,118,0.6051282051282051,211,0,4.829,0.303,0,55,80,488,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9719101123595506
118-0.45-0.86,77,"9,42,24,33,31,34","49,23,18,42,3,30",165,0.44508670520231214,-0.445255102617,11.303391821336932,16.67033293008871,28.833333333333332,27.5,2.59924578527063,3.8285559821276864,88.63472703166373,141,0.8545454545454545,118,0,4.716,0.168,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
0-0.42-0.39,58,"29,1,38,43,6,23","8,6,3,45,7,16",85,0.4142857142857143,0.53643565966,16.931233465600393,15.715173135115842,23.333333333333332,14.166666666666666,3.284755291005291,4.745299354915405,143.90997027746283,33,0.38823529411764707,0,1,3.36,0.4,1,55,80,235,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
55-0.45-0.63,63,"20,32,22,9,28,31","7,35,39,18,48,18",165,0.44366197183098594,0.412219420798,8.640987597877148,15.55313473226539,23.666666666666668,27.5,1.1901811151811152,0.9353647433154325,4.591549154616921,103,0.6242424242424243,55,1,4.68,0.38,1,55,80,434,9,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9529695024077046
124-0.41-0.87,73,"4,38,25,16,49,47","43,45,20,26,12,13",159,0.40782122905027934,-0.574134026739,17.949001829256876,14.48792600754159,29.833333333333332,26.5,1.750261710726827,1.6749363368665608,17.404414470276336,138,0.8679245283018868,124,0,3.566,0.124,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
214-0.42-0.88,95,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.4166666666666667,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,99,0.8761061946902655,214,0,3.268,0.137,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
46-0.42-0.87,59,"22,25,45,17,11,21","12,18,13,2,43,39",127,0.41843971631205673,-0.381437441993,11.588787684654509,16.265505423031485,23.5,21.166666666666668,2.663006029285099,3.0766262988100834,63.921681233280715,110,0.8661417322834646,46,0,6.211,0.163,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
140-0.44-0.61,76,"4,20,44,47,47,12","28,21,40,46,38,6",179,0.4367816091954023,0.788928802316,19.328735085359313,14.702607478493965,29,29.833333333333332,1.075636555156006,0.5948450038471376,1.803528223864711,109,0.6089385474860335,140,0,4.77,0.351,0,55,80,405,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9415730337078652
157-0.45-0.61,67,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.44966442953020136,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,133,0.6073059360730594,157,0,5.813,0.31,0,55,80,498,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9735152487961477
47-0.42-0.63,40,"7,4,17,21,20,28","3,44,28,22,38,46",181,0.41237113402061853,0.349714592286,9.064583093924764,16.203908993408554,16.166666666666668,30.166666666666668,0.8534903629297222,0.7758005272708471,3.1381227330954085,114,0.6298342541436464,47,0,8.713,0.249,0,55,80,537,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9874799357945425
76-0.45-0.38,67,"2,6,20,40,40,41","5,2,36,23,44,28",138,0.44966442953020136,0.758775033831,18.00462903440853,16.73320053068151,24.833333333333332,23,1.344677102285798,0.9607139555641279,5.327670351119172,52,0.37681159420289856,76,1,4.101,0.232,1,55,80,387,10,3,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9918465227817745
70-0.43-0.63,82,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4293193717277487,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,89,0.6267605633802817,70,0,3.685,0.324,0,55,80,507,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9743178170144462
227-0.45-0.88,74,"1,34,15,43,29,43","47,7,6,4,25,4",93,0.4484848484848485,-0.77052029272,16.63430190900718,17.375269782078206,27.5,15.5,5.006403242147923,4.731351791830426,208.23605052244528,81,0.8709677419354839,227,0,3.188,0.313,0,55,54,194,3,2,0,1,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99776
76-0.45-0.65,67,"2,6,20,40,40,41","5,2,36,23,44,28",138,0.44966442953020136,0.758775033831,18.00462903440853,16.73320053068151,24.833333333333332,23,1.344677102285798,0.9607139555641279,5.327670351119172,89,0.644927536231884,76,0,4.958,0.331,0,55,80,751,17,9,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.998876404494382
31-0.45-0.61,107,"49,45,21,46,37,40","33,26,9,36,35,39",178,0.4495798319327731,0.765039181902,10.112698288126007,11.021191708098842,39.666666666666664,29.666666666666668,1.484918784918785,0.4933731638465091,2.6279627618222365,108,0.6067415730337079,31,0,2.517,0.191,0,55,80,428,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9515248796147673
2-0.42-0.89,52,"46,1,32,5,35,5","8,33,16,43,30,39",169,0.41935483870967744,-0.858012489542,19.252705437591537,13.556056457047776,20.666666666666668,28.166666666666668,1.5319089824903778,2.207895648707724,26.0715789718362,150,0.8875739644970414,2,0,10.539,0.186,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
86-0.44-0.36,80,"19,36,27,29,34,39","21,25,18,42,4,41",151,0.43478260869565216,0.204819024196,7.229568912920511,14.497126151988423,30.666666666666668,25.166666666666668,2.3310762679055363,3.038758648973268,56.8008548194372,54,0.3576158940397351,86,1,5.001,0.331,1,55,80,232,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
160-0.42-0.64,68,"14,13,34,43,43,16","9,22,19,23,24,36",133,0.4171779141104294,0.0664292894209,14.46950816948063,8.70440501508671,27.166666666666668,22.166666666666668,1.3402691098629314,0.647470369395462,2.79078779898695,85,0.6390977443609023,160,0,5.829,0.361,0,55,80,460,9,5,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9645264847512038
131-0.41-0.38,45,"16,26,5,20,39,4","26,6,21,47,42,3",145,0.4090909090909091,0.50885308702,13.246383154154445,18.06008490197836,18.333333333333332,24.166666666666668,1.3123749772685942,1.5297252658957428,12.285765704140331,55,0.3793103448275862,131,1,3.569,0.244,1,55,80,234,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9232613908872902
96-0.45-0.38,64,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4444444444444444,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,55,0.3793103448275862,96,1,6.213,0.365,1,55,80,313,8,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9699440447641886
140-0.41-0.62,71,"4,20,44,47,47,12","28,21,40,46,38,6",179,0.40804597701149425,0.788928802316,19.328735085359313,14.702607478493965,29,29.833333333333332,1.075636555156006,0.5948450038471376,1.803528223864711,110,0.6145251396648045,140,0,6.975,0.378,0,55,80,405,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9415730337078652
112-0.42-0.61,85,"27,27,43,29,44,33","35,29,15,38,29,47",193,0.4187192118226601,-0.543326468121,7.808115436305144,10.740887610745522,33.833333333333336,32.166666666666664,1.2586094424125855,0.8429155688714315,3.9538063434589357,117,0.6062176165803109,112,0,4.787,0.352,0,55,80,455,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9619582664526485
139-0.43-0.37,66,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.42857142857142855,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,80,0.3686635944700461,139,1,1.956,0.241,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
147-0.41-0.39,46,"38,8,14,23,28,3","21,44,17,36,13,45",176,0.40350877192982454,-0.680540404901,13.114877048604,14.094916341243982,19,29.333333333333332,0.9457121854180678,0.8568643353359314,3.688765446725932,68,0.38636363636363635,147,1,5.644,0.453,1,55,80,236,6,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9448441247002398
21-0.41-0.61,68,"20,44,12,41,11,38","28,31,26,31,19,24",159,0.40963855421686746,0.662262892118,15.05545305418162,4.5934736311423405,27.666666666666668,26.5,1.0133400602415883,0.4833188570580139,1.1690533311828197,96,0.6037735849056604,21,0,4.898,0.272,0,55,80,457,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9630818619582665
139-0.42-0.37,64,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.4155844155844156,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,80,0.3686635944700461,139,1,2.042,0.199,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
88-0.41-0.37,72,"25,44,17,39,30,23","27,19,46,11,37,13",153,0.4044943820224719,-0.576781343479,10.191499726078918,13.881642554107204,29.666666666666668,25.5,1.6227961237495945,1.175911069826157,9.241084291243608,56,0.3660130718954248,88,1,6.839,0.321,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
51-0.43-0.61,65,"27,3,37,23,35,28","11,15,35,41,14,29",145,0.42483660130718953,0.241527821415,12.19426094521517,12.52863387072456,25.5,24.166666666666668,1.28969686047062,0.969469301786623,5.202899261332415,88,0.6068965517241379,51,1,3.398,0.234,1,55,80,408,9,3,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.943338683788122
94-0.44-0.64,69,"19,38,28,4,37,31","12,35,31,16,38,26",158,0.4394904458598726,0.845382751531,12.859497138950134,10.443498775155128,26.166666666666668,26.333333333333332,0.9980442213888733,0.43752526326298175,0.9571647303865619,101,0.6392405063291139,94,0,3.703,0.295,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
70-0.43-0.62,82,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4293193717277487,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,88,0.6197183098591549,70,0,4.526,0.406,0,55,80,591,13,7,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9959871589085072
189-0.41-0.39,50,"49,24,14,21,10,4","32,46,12,43,3,31",167,0.4098360655737705,0.371861139891,15.807171368295677,17.057745063948712,20.333333333333332,27.833333333333332,1.195065580253759,1.164064146271217,7.003530166769101,65,0.38922155688622756,189,1,2.437,0.246,1,55,80,235,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
40-0.44-0.64,51,"11,35,27,13,18,12","1,45,16,29,47,23",161,0.4396551724137931,0.475467693702,9.688481133111972,17.55467648994611,19.333333333333332,26.833333333333332,2.469711915614297,4.206556038285057,101.43588720555424,103,0.639751552795031,40,0,3.029,0.202,0,55,80,378,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9059390048154093
245-0.41-0.4,42,"7,37,14,14,20,12","28,40,7,3,27,20",125,0.40384615384615385,0.588046508231,10.500793620801556,13.905634349668004,17.333333333333332,20.833333333333332,1.5304012345679012,1.6463190450316234,15.239784807956106,50,0.4,245,1,4.628,0.301,1,55,80,237,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9469224620303757
207-0.44-0.4,69,"36,30,20,19,38,15","48,38,44,37,40,18",225,0.43670886075949367,0.63068031567,9.647106647418523,10.387492478938313,26.333333333333332,37.5,0.7151443309338046,0.1920585103106651,0.6712888701086581,90,0.4,207,1,4.368,0.293,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
96-0.42-0.37,60,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4166666666666667,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,53,0.36551724137931035,96,1,4.497,0.317,1,55,80,284,8,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9569944044764188
158-0.45-0.86,54,"17,30,38,3,5,29","3,30,12,26,45,10",126,0.4426229508196721,-0.50448372319,14.334108506170402,15.543487382180357,20.333333333333332,21,2.15997150997151,2.171712993654413,31.654890057710574,108,0.8571428571428571,158,0,4.344,0.217,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
214-0.41-0.39,93,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.40789473684210525,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,44,0.3893805309734513,214,1,2.612,0.266,1,55,80,314,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9705835331734612
235-0.45-0.4,74,"16,41,46,29,4,30","3,29,1,35,8,43",119,0.4457831325301205,0.232696141418,15.603418428878546,18.049007359593674,27.666666666666668,19.833333333333332,9.128895380659614,18.154041700757723,2044.3197910225072,47,0.3949579831932773,235,1,3.611,0.365,1,55,80,294,6,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9621103117505995
159-0.44-0.87,58,"5,17,42,38,28,2","43,15,26,16,21,35",156,0.4393939393939394,-0.649013786374,16.769019053003667,11.099549540409287,22,26,1.1050788681602635,0.8946401485408242,4.068154388108793,135,0.8653846153846154,159,0,4.078,0.207,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
71-0.44-0.38,50,"42,7,6,45,9,5","34,26,21,33,41,42",197,0.43859649122807015,0.0727048110627,19.0473095212946,8.232051182218601,19,32.833333333333336,0.5820725583996746,0.5601929505881265,2.617060788098716,74,0.3756345177664975,71,1,4.185,0.266,1,55,80,232,4,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
85-0.41-0.39,68,"33,13,20,31,25,44","3,40,13,44,42,44",186,0.40963855421686746,0.0843640001946,10.838204033264306,18.15488914865635,27.666666666666668,31,2.5272075147075146,4.171391006810653,100.99669141637861,72,0.3870967741935484,85,1,3.597,0.295,1,55,80,310,8,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9694644284572342
27-0.45-0.88,61,"9,26,43,14,10,34","2,3,3,43,21,23",95,0.4485294117647059,-0.292795576898,13.966626889362608,16.351350606805134,22.666666666666668,15.833333333333334,4.963338790184088,5.577009587436242,249.763505886446,83,0.8736842105263158,27,1,3.168,0.137,1,55,0,131,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98944
193-0.42-0.39,61,"10,46,31,34,19,6","20,23,27,20,26,10",126,0.4178082191780822,0.559019688361,15.344923156101716,6.131883886702357,24.333333333333332,21,1.1131528964862298,0.6192917911616425,1.9944330809003175,49,0.3888888888888889,193,1,5.814,0.294,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
88-0.43-0.4,76,"25,44,17,39,30,23","27,19,46,11,37,13",153,0.42696629213483145,-0.576781343479,10.191499726078918,13.881642554107204,29.666666666666668,25.5,1.6227961237495945,1.175911069826157,9.241084291243608,61,0.39869281045751637,88,1,4.608,0.386,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
70-0.44-0.65,84,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4397905759162304,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,92,0.647887323943662,70,0,3.274,0.249,0,55,80,455,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9619582664526485
211-0.45-0.86,91,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.44607843137254904,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,167,0.8564102564102564,211,0,3.972,0.141,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
214-0.42-0.37,95,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.4166666666666667,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,41,0.36283185840707965,214,1,2.521,0.237,1,55,80,400,9,3,0,5,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9948840927258193
71-0.45-0.37,51,"42,7,6,45,9,5","34,26,21,33,41,42",197,0.4473684210526316,0.0727048110627,19.0473095212946,8.232051182218601,19,32.833333333333336,0.5820725583996746,0.5601929505881265,2.617060788098716,72,0.36548223350253806,71,1,4.714,0.29,1,55,80,323,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.988009592326139
98-0.42-0.4,92,"48,34,43,32,20,44","26,24,34,47,17,11",159,0.416289592760181,-0.00381155173728,10.284292229738838,12.755391017134675,36.833333333333336,26.5,1.7308080078730892,1.1737267563079916,10.092654558594997,63,0.39622641509433965,98,1,3.706,0.3,1,55,80,320,6,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.986890487609912
155-0.41-0.61,57,"11,18,41,4,42,25","32,45,12,42,46,26",203,0.40425531914893614,-0.353909828272,15.604486534327235,13.272779161376365,23.5,33.833333333333336,1.021706116950682,1.2211265076249473,7.458576671199964,123,0.6059113300492611,155,0,3.951,0.466,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
157-0.42-0.38,62,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.4161073825503356,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,83,0.3789954337899543,157,1,6.381,0.345,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
204-0.41-0.39,85,"46,36,13,30,39,45","20,4,34,35,27,12",132,0.40669856459330145,-0.593635835065,12.22156563892968,12.37739875741264,34.833333333333336,22,2.9556567071272952,3.19074812481162,73.85192691673619,51,0.38636363636363635,204,1,4.279,0.275,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
51-0.42-0.61,64,"27,3,37,23,35,28","11,15,35,41,14,29",145,0.41830065359477125,0.241527821415,12.19426094521517,12.52863387072456,25.5,24.166666666666668,1.28969686047062,0.969469301786623,5.202899261332415,88,0.6068965517241379,51,1,4.182,0.188,1,55,80,416,9,3,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9479935794542537
1-0.43-0.63,48,"2,2,42,31,30,6","2,23,40,40,10,12",127,0.4247787610619469,0.674254072333,17.55467648994611,16.055113411828227,18.833333333333332,21.166666666666668,1.0686594202898552,1.0107906506520006,5.136773393194707,80,0.6299212598425197,1,0,2.631,0.24,0,55,80,508,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9765650080256821
220-0.45-0.61,45,"24,2,27,18,20,9","48,17,3,38,36,38",180,0.45,0.0165099632522,9.458682078739441,16.649324310613927,16.666666666666668,30,1.8139548216947599,3.524496024937122,66.08549585954879,109,0.6055555555555555,220,0,5.655,0.253,0,55,80,377,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9040128410914928
95-0.41-0.88,39,"7,39,8,10,8,24","11,4,7,9,31,7",69,0.40625,-0.485442986452,12.946041866145807,9.833615815151617,16,11.5,2.721161305838725,3.6166707134832676,83.17591269313662,60,0.8695652173913043,95,0,4.63,0.241,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
19-0.44-0.4,84,"37,34,45,18,20,38","18,8,25,14,46,26",137,0.4375,-0.227459598425,10.714476188783099,13.212367943206345,32,22.833333333333332,1.8812651519173258,1.2861608785011618,12.930818634837605,54,0.39416058394160586,19,1,3.659,0.303,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
103-0.41-0.65,70,"3,4,44,40,44,38","42,1,2,35,15,49",144,0.4046242774566474,-0.00583740771903,19.762759591379606,20.80384579831335,28.833333333333332,24,5.1538548752834465,8.380259716237646,454.6708265074737,93,0.6458333333333334,103,0,3.128,0.233,0,55,80,513,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9778491171749599
76-0.43-0.65,64,"2,6,20,40,40,41","5,2,36,23,44,28",138,0.42953020134228187,0.758775033831,18.00462903440853,16.73320053068151,24.833333333333332,23,1.344677102285798,0.9607139555641279,5.327670351119172,89,0.644927536231884,76,0,4.854,0.241,0,55,80,683,15,8,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9985553772070626
214-0.44-0.88,100,"44,49,41,45,29,20","12,4,21,3,28,45",113,0.43859649122807015,-0.963554613653,11.135528725660043,16.067565673326705,38,18.833333333333332,5.724867724867725,6.276054620063494,330.8905580750819,99,0.8761061946902655,214,0,2.391,0.133,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
211-0.42-0.63,85,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.4166666666666667,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,122,0.6256410256410256,211,0,4.631,0.244,0,55,80,514,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9781701444622793
47-0.41-0.64,39,"7,4,17,21,20,28","3,44,28,22,38,46",181,0.4020618556701031,0.349714592286,9.064583093924764,16.203908993408554,16.166666666666668,30.166666666666668,0.8534903629297222,0.7758005272708471,3.1381227330954085,115,0.6353591160220995,47,0,4.325,0.212,0,55,80,534,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9860353130016052
233-0.44-0.38,75,"24,33,27,26,19,42","21,19,5,47,3,22",117,0.43859649122807015,0.212378974079,8.018728078691781,15.795568998931314,28.5,19.5,2.845885829984374,2.4062462898858183,49.39387302196895,44,0.37606837606837606,233,1,4.557,0.472,1,55,80,305,8,2,0,5,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9675459632294164
